"gene_name","n_syn","n_mis","n_non","n_spl","n_ind","wmis_cv","wnon_cv","wspl_cv","wind_cv","pmis_cv","ptrunc_cv","pallsubs_cv","pind_cv","qmis_cv","qtrunc_cv","qallsubs_cv","pglobal_cv","qglobal_cv"
"MAATS1",12,24,3,1,0,0.953645342258626,1.50403402100265,1.50403402100265,0,0.887635884729433,0.488407014439549,0.726712687761968,1,0.977196888620901,0.852895326354629,0.881914282308557,0.95869687845591,0.999999998168399
"PDGFB",6,7,0,1,0,0.672419309894885,1.01898034226733,1.01898034226733,0,0.440505019079559,0.985877250126297,0.726773148456732,1,0.81984125412945,0.994140726374595,0.881914282308557,0.958716176450678,0.999999998168399
"IDI1",1,2,0,0,0,0.677807531699799,0,0,0,0.663634176550624,0.470155374212448,0.726797656539335,1,0.91203736514663,0.852895326354629,0.881914282308557,0.958723997568701,0.999999998168399
"NUBPL",1,7,1,0,0,1.64015987432709,1.85437595952678,1.85437595952678,0,0.45395891415044,0.611321655370628,0.726846339561589,1,0.825804763802841,0.854095198603065,0.881914282308557,0.958739531039575,0.999999998168399
"RAB9B",1,2,0,0,0,0.578448125667951,0,0,0,0.539259578922367,0.565304202202603,0.726849265956135,1,0.863219201667539,0.852895326354629,0.881914282308557,0.958740464671145,0.999999998168399
"KAT6A",19,37,4,0,0,0.856294013467087,1.22571801008722,1.22571801008722,0,0.57218739546386,0.715351024476138,0.726869030418615,1,0.875948137813194,0.872488655050623,0.881914282308557,0.958746769980644,0.999999998168399
"GRIPAP1",6,10,1,0,0,0.74414996152014,0.52085489959603,0.52085489959603,0,0.534049705026469,0.503048950609839,0.726870932611073,1,0.860231333166925,0.852895326354629,0.881914282308557,0.958747376794609,0.999999998168399
"STIL",9,25,1,0,0,1.1931695733277,0.631957697400441,0.631957697400441,0,0.620142065315648,0.639165137946366,0.726913186245366,1,0.893276229609812,0.857360778370862,0.881914282308557,0.958760854744224,0.999999998168399
"DCAF5",10,17,2,0,0,0.870439680543449,1.61256336499989,1.61256336499989,0,0.713063913066642,0.554401626057145,0.726946343115695,1,0.927079989479189,0.852895326354629,0.881914282308557,0.958771429312887,0.999999998168399
"RCVRN",1,4,0,0,0,0.914251002524327,0,0,0,0.905502831461155,0.424609949594046,0.726961446882287,1,0.980651492236117,0.852895326354629,0.881914282308557,0.95877624578657,0.999999998168399
"C12orf66",5,7,1,0,0,0.767964281033349,1.77956650672182,1.77956650672182,0,0.619943823914713,0.615555271061367,0.727085555399116,1,0.89317256122413,0.854677382552794,0.881959205105077,0.958815811144501,0.999999998168399
"EIF3J",0,1,0,0,0,0.536597717527978,0,0,0,0.59601658193736,0.505377636333127,0.727086273164869,1,0.884821689470856,0.852895326354629,0.881959205105077,0.958816039904077,0.999999998168399
"TBX15",21,55,3,0,0,1.18141940732401,0.884827181895235,0.884827181895235,0,0.496352896820563,0.839475153057128,0.727203760532858,1,0.842978111465576,0.919362223681285,0.882048463708383,0.958853474827709,0.999999998168399
"ATP5A1",3,10,1,0,0,1.49510547976238,1.68794367216392,1.68794367216392,0,0.450177235608486,0.651829913218441,0.727406980565737,1,0.824078150889598,0.858218216923366,0.882118049545529,0.958918181884853,0.999999998168399
"ZDBF2",47,127,6,0,0,1.14006568442721,1.04161488892577,1.04161488892577,0,0.430889691626945,0.925282560687295,0.727472506663989,1,0.814999584122495,0.961739865179822,0.882118049545529,0.958939033869174,0.999999998168399
"MED20",2,4,0,0,0,1.24753953215546,0,0,0,0.752752798785137,0.488990683769965,0.727478791389328,1,0.940183494494486,0.852895326354629,0.882118049545529,0.958941033510104,0.999999998168399
"NIPSNAP3B",1,3,0,0,0,0.995514244202425,0,0,0,0.99555544368283,0.430069005312344,0.727479406587991,1,0.999124468581155,0.852895326354629,0.882118049545529,0.958941229247869,0.999999998168399
"NRCAM",14,27,4,0,0,0.831330975920708,1.19399319362701,1.19399319362701,0,0.560386082589706,0.755212880210552,0.727480661137817,1,0.872388345880061,0.887049978893454,0.882118049545529,0.958941628406387,0.999999998168399
"OR2T1",15,27,1,0,0,0.78290367782309,0.74198183863031,0.74198183863031,0,0.432762784380097,0.761597132012282,0.72761503530633,1,0.816321199979395,0.889562652837903,0.882190005873861,0.95898436953894,0.999999998168399
"ABHD13",2,6,0,0,0,1.06130537167512,0,0,0,0.925653813544626,0.441073276554458,0.727627822773169,1,0.985033614665196,0.852895326354629,0.882190005873861,0.958988435625794,0.999999998168399
"ABLIM3",12,22,2,0,0,0.836714863247243,0.59155815847595,0.59155815847595,0,0.603486238942925,0.458303401448441,0.727695687195114,1,0.887220320494591,0.852895326354629,0.882219047274743,0.959010011012335,0.999999998168399
"AP5S1",1,4,0,0,0,1.47690544931382,0,0,0,0.603214549387791,0.586381811734155,0.727794424574058,1,0.887202306863112,0.852895326354629,0.882243976267937,0.959041390194777,0.999999998168399
"ADH4",5,16,1,0,0,1.40924874762597,1.05151557092439,1.05151557092439,0,0.436738618174357,0.962711563625525,0.727817218647703,1,0.817374529831486,0.982567336794535,0.882243976267937,0.959048632350535,0.999999998168399
"TMEM97",3,3,0,0,0,0.802579875589277,0,0,0,0.760068638843214,0.444716499331921,0.727895418146535,1,0.941765380518684,0.852895326354629,0.882243976267937,0.959073472547677,0.999999998168399
"AQP12B",4,6,0,0,0,0.991257176105893,0,0,0,0.987793109369824,0.427493136239011,0.727931973304616,1,0.997911436231114,0.852895326354629,0.882243976267937,0.959085081471135,0.999999998168399
"IFNA4",5,5,0,0,0,0.873418977217781,0,0,0,0.815797350561303,0.434985224331205,0.728013373646229,1,0.955194624985555,0.852895326354629,0.882243976267937,0.959110925409546,0.999999998168399
"CRTC1",9,13,2,0,0,0.77370725451118,1.26702406274556,1.26702406274556,0,0.531604702723643,0.764336349604524,0.728065146322493,1,0.859462913100093,0.890229491151169,0.882243976267937,0.959127358072726,0.999999998168399
"RPL41",0,0,0,0,0,0,0,0,0,0.476767942868943,0.704034901343548,0.728067548978269,1,0.835086646712086,0.869884237698591,0.882243976267937,0.959128120587007,0.999999998168399
"CCDC122",1,3,0,0,0,0.823231897437492,0,0,0,0.809554921397382,0.43113160822979,0.728363226679193,1,0.952437074766927,0.852895326354629,0.882362559298027,0.959221897259168,0.999999998168399
"ETV3",2,5,0,0,0,0.901300519316093,0,0,0,0.875924580905377,0.426573971115029,0.728380646773118,1,0.974535424978528,0.852895326354629,0.882362559298027,0.959227418443996,0.999999998168399
"UPF1",13,21,2,1,0,0.801351704369614,1.16274187953122,1.16274187953122,0,0.514172694206176,0.814527378397234,0.728403102535118,1,0.851384988002673,0.908794888619916,0.882362559298027,0.959234535036204,0.999999998168399
"TMEM64",0,1,0,0,0,0.445979279304063,0,0,0,0.488966036610662,0.644033155164962,0.728409057888867,1,0.840388562017471,0.858218216923366,0.882362559298027,0.959236422267463,0.999999998168399
"CXCL9",6,5,1,0,0,0.65084208357412,1.04651369355946,1.04651369355946,0,0.443546802599742,0.9659780555634,0.728476444831193,1,0.821182301188835,0.983901906936592,0.882362559298027,0.959257773566835,0.999999998168399
"LUC7L",3,9,1,0,0,1.52449445921722,1.55268327771745,1.55268327771745,0,0.438352843433714,0.701799794116104,0.728522882320924,1,0.818337388722054,0.869405632077329,0.882362559298027,0.959272483482937,0.999999998168399
"AC010327.2",0,1,0,0,0,0.441982535910145,0,0,0,0.484018108692946,0.655559199564907,0.72853336696248,1,0.838532419331254,0.859339934962997,0.882362559298027,0.959275804273475,0.999999998168399
"SMDT1",0,2,0,0,0,2.03749295017635,0,0,0,0.475417659255227,0.760125798000372,0.728560673744212,1,0.834516809021006,0.889129448511031,0.882362559298027,0.959284452416212,0.999999998168399
"SLC35G2",4,6,0,0,0,0.906872092947633,0,0,0,0.864763545804193,0.428803112037148,0.728799506966151,1,0.971222049306052,0.852895326354629,0.882409788064804,0.95936004802257,0.999999998168399
"TIMM22",2,4,0,0,0,1.28172542310552,0,0,0,0.723792608056037,0.503434453131229,0.728853113580832,1,0.93097679984355,0.852895326354629,0.882409788064804,0.959377004857979,0.999999998168399
"GAGE12E",0,0,0,0,0,0,0,0,0,0.454150684405135,0.774615703107587,0.728948429836634,1,0.825804763802841,0.893887405181877,0.882409788064804,0.959407145542547,0.999999998168399
"RPS27A",3,3,0,0,0,0.991623257733858,0,0,0,0.990757687058257,0.428431969526604,0.728958586457894,1,0.998343981440195,0.852895326354629,0.882409788064804,0.959410356510864,0.999999998168399
"CCL16",1,3,0,0,0,0.838268370064422,0,0,0,0.82696973487972,0.429953125713878,0.729009750997119,1,0.958702602085909,0.852895326354629,0.882409788064804,0.959426529788706,0.999999998168399
"GAR1",2,3,0,0,0,1.02432694429984,0,0,0,0.974722251997737,0.432755586267253,0.729010312925143,1,0.994654277701512,0.852895326354629,0.882409788064804,0.959426707396053,0.999999998168399
"MATR3",8,21,1,0,0,1.26907618741109,0.739316870529089,0.739316870529089,0,0.527863733890539,0.763902695788828,0.72903060791162,1,0.857656457005128,0.890229491151169,0.882409788064804,0.959433121697175,0.999999998168399
"FAM49A",10,23,2,1,0,1.27113251821318,1.49598168753361,1.49598168753361,0,0.49395766388802,0.549003567371595,0.729038876715329,1,0.842668202867811,0.852895326354629,0.882409788064804,0.959435734919382,0.999999998168399
"FGR",11,27,1,1,0,1.28534376013593,0.989441493250043,0.989441493250043,0,0.449412848498886,0.988827387961675,0.729150536417233,1,0.824078150889598,0.995274791491224,0.882441937258407,0.959471013985701,0.999999998168399
"FCGR3A",6,16,1,0,0,1.37100367086247,0.928039785956572,0.928039785956572,0,0.456657140915702,0.943264380994603,0.729211725553759,1,0.826441919338141,0.972097481511688,0.882441937258407,0.959490339541179,0.999999998168399
"MIF4GD",0,3,0,0,0,1.34566804461604,0,0,0,0.73828354094487,0.511506495574932,0.7292194864317,1,0.936549939978181,0.852895326354629,0.882441937258407,0.959492790316499,0.999999998168399
"RNF44",1,5,1,0,0,1.34251011955039,2.63064700929491,2.63064700929491,0,0.679523823990804,0.441809026339323,0.729241127086822,1,0.916763954460634,0.852895326354629,0.882441937258407,0.95949962369258,0.999999998168399
"NDUFB5",2,3,0,0,0,1.05611418326072,0,0,0,0.942671916224317,0.437450139653818,0.729433180664823,1,0.986838213115726,0.852895326354629,0.882568023651728,0.959560239483197,0.999999998168399
"ATP6V1G1",0,2,0,0,0,1.78691613838043,0,0,0,0.558889163944491,0.634716183174057,0.729479341317019,1,0.871383066336238,0.856243222279004,0.882570724220175,0.959574801131919,0.999999998168399
"TBPL2",7,10,0,1,0,0.694417783018456,0.851740014972937,0.851740014972937,0,0.427961763677157,0.876292903345611,0.729654206490166,1,0.812946404555858,0.936496417233959,0.882592107564571,0.959629936887587,0.999999998168399
"SCMH1",4,14,0,1,0,1.45363305590069,1.18056523641452,1.18056523641452,0,0.429442433041972,0.880061028110071,0.72966451050381,1,0.813618231611042,0.937453269485151,0.882592107564571,0.959633184480703,0.999999998168399
"ALS2CR11",8,17,1,0,0,0.748837849250293,0.596884647567986,0.596884647567986,0,0.472068954818254,0.597147043446503,0.729693467539867,1,0.833348332418376,0.853046782428609,0.882592107564571,0.959642310307489,0.999999998168399
"RASAL1",14,26,1,1,0,0.851438741681597,0.595543767308,0.595543767308,0,0.614161476094282,0.459729690843184,0.729773211887173,1,0.891554784408252,0.852895326354629,0.882592107564571,0.959667435845446,0.999999998168399
"CHST8",12,20,1,0,0,0.757578699642298,0.794751866558554,0.794751866558554,0,0.428586347969521,0.818424238501626,0.729799348571809,1,0.812946404555858,0.910412567174363,0.882592107564571,0.959675668994011,0.999999998168399
"C5orf49",1,2,0,0,0,0.624662056055039,0,0,0,0.598149540218205,0.513410048534753,0.729805843063847,1,0.885451276171485,0.852895326354629,0.882592107564571,0.959677714636894,0.999999998168399
"PCDHA4",39,69,4,0,0,0.866622973499962,1.08335977420589,1.08335977420589,0,0.470221122254931,0.879811069578789,0.729820342420248,1,0.831987016047893,0.937401291761355,0.882592107564571,0.959682281452999,0.999999998168399
"SGCZ",24,44,2,1,0,1.06143089771232,0.683564914576864,0.683564914576864,0,0.808759732440393,0.511614108369131,0.729892345869469,1,0.952000130577984,0.852895326354629,0.882592107564571,0.959704955883033,0.999999998168399
"DBNDD2",1,2,0,0,0,0.632066011050098,0,0,0,0.607423784883245,0.506780184303265,0.729923194861769,1,0.889103242304837,0.852895326354629,0.882592107564571,0.959714668290148,0.999999998168399
"FLRT2",21,44,1,0,0,0.943092736628716,0.486349133582161,0.486349133582161,0,0.820057393667181,0.428929381439633,0.729936656170847,1,0.956895572787008,0.852895326354629,0.882592107564571,0.959718906001001,0.999999998168399
"NT5C1B-RDH14",21,36,2,3,0,0.957900434747749,1.42632210893419,1.42632210893419,0,0.871953082351077,0.488537627277401,0.7299802424668,1,0.97324407197303,0.852895326354629,0.882592107564571,0.959732625557619,0.999999998168399
"ZNF273",3,7,1,0,0,0.742372976054173,1.67368590230114,1.67368590230114,0,0.611306433506126,0.656793950611248,0.730106578296473,1,0.890655656029552,0.859339934962997,0.882689760287031,0.959772377288335,0.999999998168399
"RAX",5,8,0,1,0,0.815804150344938,1.97727234262965,1.97727234262965,0,0.693292374252141,0.557722462974601,0.730152563254578,1,0.92022904562606,0.852895326354629,0.882689760287031,0.95978684108742,0.999999998168399
"AL031320.1",0,0,0,0,0,0,0,0,0,0.490779487878893,0.67856426260177,0.730198017915003,1,0.840940669052735,0.862882744291824,0.882689760287031,0.959801135244017,0.999999998168399
"PPP3R1",2,3,0,0,0,1.0588943343524,0,0,0,0.939921057896005,0.438849154796686,0.730420887607472,1,0.986436514477006,0.852895326354629,0.882689760287031,0.959871180275599,0.999999998168399
"URM1",3,3,0,0,0,1.01728357252563,0,0,0,0.981195220153609,0.432189188021521,0.730475231910095,1,0.996135286583726,0.852895326354629,0.882689760287031,0.959888249666327,0.999999998168399
"EBP",3,4,1,0,0,0.749918835255139,1.89138835983809,1.89138835983809,0,0.664605714648925,0.587711398722804,0.730482783721409,1,0.912311657079226,0.852895326354629,0.882689760287031,0.959890621348805,0.999999998168399
"SNX12",1,3,0,0,0,1.44896424267578,0,0,0,0.647297596019446,0.553267931766162,0.730497503899349,1,0.906196980265675,0.852895326354629,0.882689760287031,0.959895244066718,0.999999998168399
"RNF183",3,7,0,0,0,1.09260153350661,0,0,0,0.878542556481748,0.45172327156694,0.730565576854307,1,0.975397795218545,0.852895326354629,0.882689760287031,0.959916617808667,0.999999998168399
"AL161450.1",0,0,0,0,0,0,0,0,0,0.477072130689183,0.710961076709674,0.730588224767958,1,0.835086646712086,0.871764001509558,0.882689760287031,0.959923727459428,0.999999998168399
"PRKAB2",3,6,0,1,0,1.35202731218671,2.34867200327764,2.34867200327764,0,0.615021266782664,0.47863216735335,0.730757685588327,1,0.891878005226567,0.852895326354629,0.882780147934822,0.959976902454226,0.999999998168399
"OR6C75",13,21,1,0,0,0.773974139847153,1.10477991107701,1.10477991107701,0,0.450967144564947,0.924217789894739,0.730778650865289,1,0.824078150889598,0.961199897337985,0.882780147934822,0.959983478402303,0.999999998168399
"FAM211A",2,4,0,0,0,0.797346768515511,0,0,0,0.746727254772387,0.447526264893114,0.730891343574111,1,0.939064676742115,0.852895326354629,0.882790548499907,0.960018815180905,0.999999998168399
"ANKAR",8,21,0,3,0,1.0570702717001,1.71711400948825,1.71711400948825,0,0.884225551420601,0.434598626095549,0.731037939482249,1,0.976962200008455,0.852895326354629,0.882866241865745,0.960064756900715,0.999999998168399
"GRWD1",10,11,1,0,0,0.721131850783008,0.767673086265926,0.767673086265926,0,0.431976357952575,0.791876343971599,0.731053207745012,1,0.815868205796386,0.899914453687053,0.882866241865745,0.960069540134088,0.999999998168399
"C20orf194",10,28,1,3,0,1.25863090058851,1.45380913775971,1.45380913775971,0,0.497080513876467,0.529982705071512,0.731153333188923,1,0.843603368509171,0.852895326354629,0.882866241865745,0.960100899478903,0.999999998168399
"FAM126A",2,4,1,0,0,0.751502192110621,1.90758120365519,1.90758120365519,0,0.683847662985768,0.588179059269932,0.731210758507165,1,0.918085297058181,0.852895326354629,0.882866241865745,0.960118878933373,0.999999998168399
"ATP5C1",1,3,0,0,0,1.06149945386147,0,0,0,0.941070889952651,0.442429539103548,0.73122397586955,1,0.986540842683992,0.852895326354629,0.882866241865745,0.960123016556071,0.999999998168399
"YTHDF2",2,7,1,0,0,1.29223530609703,2.54158633530339,2.54158633530339,0,0.676199271621948,0.448360235930438,0.731283584865943,1,0.915774827513081,0.852895326354629,0.882866241865745,0.96014167385667,0.999999998168399
"FAM219B",2,2,0,0,0,0.694819673791072,0,0,0,0.666521671894861,0.480847939325027,0.731324320885869,1,0.913319254538238,0.852895326354629,0.882866241865745,0.960154421220579,0.999999998168399
"IGFBP2",2,5,0,0,0,0.941570828393515,0,0,0,0.92786146927791,0.429112553117246,0.73134122277236,1,0.985041429663749,0.852895326354629,0.882866241865745,0.960159709595976,0.999999998168399
"C16orf78",10,20,2,1,0,0.906816142633701,1.51843408800949,1.51843408800949,0,0.788884450174112,0.534967783337664,0.731393446300008,1,0.947439215630851,0.852895326354629,0.882866241865745,0.960176047174913,0.999999998168399
"ST8SIA2",11,16,1,0,0,0.774967085158133,0.58748989494602,0.58748989494602,0,0.495820678458682,0.579665385784364,0.731635332772906,1,0.842840616880733,0.852895326354629,0.883070944394923,0.960251670172846,0.999999998168399
"CRISP2",9,23,2,1,0,1.31333990577381,1.36809071882962,1.36809071882962,0,0.448629755375827,0.640356261554366,0.731688017893314,1,0.824078150889598,0.857360778370862,0.883070944394923,0.960268130957196,0.999999998168399
"ZNF488",12,27,2,0,0,1.22813961086768,1.636198896623,1.636198896623,0,0.52717069355346,0.540029145072107,0.73169488882297,1,0.857283120532764,0.852895326354629,0.883070944394923,0.960270277410649,0.999999998168399
"FERMT3",5,10,1,1,0,0.889905341269512,1.71649078571496,1.71649078571496,0,0.812449555893619,0.521836687429873,0.73175383028219,1,0.953561770517174,0.852895326354629,0.883089031967772,0.960288687857613,0.999999998168399
"ANXA2R",1,1,0,0,0,0.516846082127773,0,0,0,0.545255847896974,0.575396576065817,0.731873148519932,1,0.866045306478318,0.852895326354629,0.883142602479158,0.960325942542599,0.999999998168399
